"ID","Dir","Length","Field_1","FRAN_DATUM","allCykelbana","TILL_DATUM","SHAPE_LEN","dist","AB_BilSkyltHast","BA_BilSkyltHast","remove","GC_samtl","Link Type","Riktning","Dir2","Tunnel","Motorväg","Motortrafikled","Förbjuden färdriktning","Skaft","Skaft_ID","bridge","AB_slope","BA_slope","AB_höjd10-35","BA_höjd10-35","AB_höjd35-50","BA_höjd35-50","AB_höjd>50","BA_höjd>50","GCM_typ","NyCykelBana","NyCykelFält","BreddaLänk","link_type","cykelbana","cykelfält","gångbana","trappa","annan cykel","ID_copy","N_ickebostad","AB_nedlutning","BA_nedlutning","AB_upplutning","BA_upplutning","AB_cykelspeed","BA_cykelspeed","AB_cykelrestid","BA_cykelrestid","From Z","To Z","AB_GK_Dansk","BA_GK_Dansk","AB_GK_Broach","BA_GK_Broach","AB_förbjud","BA_förbjud","N_lane","bredd","bredd_typ","AB_MättFlöden","BA_MättFlöden","count_stations","From ID","To ID"
5591776,0,0.083970,,20160803,0,99991231,84.01317199660,0.00116658213,50.00000000000,50.00000000000,,1,0,"Mot",-1,,,,,0,,0.000000,-0.833202,0.833202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"Skeppsbron -Norrgående",,,3,0,0,0,0,0,5591776,1,0.083320,0.000000,0.000000,0.083320,15.557395,15.439158,0.324012,0.326494,2.530000,2.460000,0.482730,0.117211,0.117211,0.125956,1,0,2,7.000000,4,,,,35477,92265
5591810,0,0.006627,,20060510,0,99991231,6.62258235114,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-30.199707,30.199707,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591810,0,3.019971,0.000000,0.000000,3.019971,17.587422,14.470471,0.022593,0.027460,2.730000,2.530000,0.008111,0.014458,0.014458,0.013618,0,0,4,14.000000,6,,,,124641,35477
5591734,0,0.002104,,20060510,0,99991231,2.13953008866,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-23.369595,23.369595,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591734,2,2.336960,0.000000,0.000000,2.336960,16.801297,14.441674,0.007641,0.008889,2.460000,2.410000,0.002743,0.014393,0.014393,0.004323,0,1,4,14.000000,6,,,,61500,61501
5591823,0,0.003594,,20060510,0,99991231,3.60998836577,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,5.540179,-5.540179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591823,0,0.000000,0.554018,0.554018,0.000000,14.524320,15.087784,0.014913,0.014356,2.530000,2.550000,0.005354,0.005154,0.005154,0.005391,0,0,2,7.000000,4,,,,35477,35478
5591841,0,0.030034,,20130701,0,99991231,30.00168124250,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,3.999780,-3.999780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5591841,4,0.000000,0.399978,0.399978,0.000000,14.691020,15.150598,0.122531,0.118814,2.370000,2.490000,0.010865,0.010536,0.010536,0.036942,0,0,1,1.500000,1,,,,53135,61696
5591869,0,0.005750,,20060510,0,99991231,5.77219412364,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-36.381319,36.381319,0.000000,0.000000,0.000000,0.210000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591869,2,3.638132,0.000000,0.000000,3.638132,18.144760,14.405266,0.019087,0.024042,2.700000,2.490000,0.006852,0.040649,0.040649,0.011816,0,1,2,7.000000,4,,,,155181,61696
5591890,0,0.029475,,20130701,0,99991231,29.41659862040,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,3.059494,-3.059494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5591890,5,0.000000,0.305949,0.305949,0.000000,14.673999,15.024643,0.120280,0.117473,2.280000,2.370000,0.010666,0.010417,0.010417,0.036255,0,0,1,1.500000,1,,,,44670,53135
5591899,0,0.028594,,20060510,0,99991231,28.60892156320,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,2.097246,-2.097246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591899,3,0.000000,0.209725,0.209725,0.000000,14.729307,14.968822,0.116539,0.114674,2.450000,2.510000,0.041837,0.041168,0.041168,0.042890,0,0,2,7.000000,4,,,,115148,115149
5591875,0,0.029575,,20060510,0,99991231,29.57030523330,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,6.425367,-6.425367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591875,3,0.000000,0.642537,0.642537,0.000000,14.675844,15.412738,0.120894,0.115114,2.510000,2.700000,0.043401,0.041326,0.041326,0.044363,0,0,2,7.000000,4,,,,115149,155181
5591884,0,0.006287,,20060510,0,99991231,6.27556276338,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-22.308773,22.308773,0.000000,0.140000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5591884,3,2.230877,0.000000,0.000000,2.230877,16.719953,14.421307,0.022520,0.026110,2.510000,2.370000,0.008085,0.012593,0.012593,0.012920,0,0,2,7.000000,4,,,,115149,53135
5592283,0,0.026095,,20130701,0,99991231,26.10706213030,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-2.681264,2.681264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5592283,5,0.268126,0.000000,0.000000,0.268126,14.947143,14.644285,0.104798,0.106965,2.350000,2.280000,0.009293,0.009485,0.009485,0.032097,0,0,1,1.500000,1,,,,44669,44670
5592292,0,0.023153,,20130701,0,99991231,23.14407924810,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-8.641521,8.641521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5592292,3,0.864152,0.000000,0.000000,0.864152,15.557017,14.593729,0.089262,0.095154,2.550000,2.350000,0.007915,0.008438,0.008438,0.028478,0,0,1,1.500000,1,,,,92084,44669
5592301,0,0.026024,,20060510,0,99991231,26.04162164670,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-6.144005,6.144005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592301,2,0.614400,0.000000,0.000000,0.614400,15.367286,14.673500,0.101677,0.106484,2.610000,2.450000,0.036502,0.038228,0.038228,0.039036,0,0,2,7.000000,4,,,,104947,115148
5592307,0,0.007835,,20060510,0,99991231,7.85844800173,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-33.085412,33.085412,0.000000,0.260000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592307,2,3.308541,0.000000,0.000000,3.308541,17.840534,14.405301,0.026429,0.032731,2.610000,2.350000,0.009488,0.017731,0.017731,0.016100,0,0,2,7.000000,4,,,,104947,44669
5592314,0,0.023154,,20060510,0,99991231,23.10331876590,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-4.328389,4.328389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592314,2,0.432839,0.000000,0.000000,0.432839,15.150646,14.668240,0.091494,0.094503,2.710000,2.610000,0.032846,0.033927,0.033927,0.034730,0,0,2,7.000000,4,,,,35481,104947
5592277,0,0.007588,,20060510,0,99991231,7.53490013212,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-22.561689,22.561689,0.000000,0.170000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592277,4,2.256169,0.000000,0.000000,2.256169,16.735332,14.396419,0.027014,0.031403,2.450000,2.280000,0.009698,0.015184,0.015184,0.015592,0,0,2,7.000000,4,,,,115148,44670
5592320,0,0.007835,,20060510,0,99991231,7.83166010500,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-20.429907,20.429907,0.000000,0.160000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592320,2,2.042991,0.000000,0.000000,2.042991,16.575928,14.454980,0.028348,0.032508,2.710000,2.550000,0.010177,0.015350,0.015350,0.016100,0,0,2,7.000000,4,,,,35481,92084
5592400,0,0.015182,,20060510,0,99991231,15.23598608580,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,23.628311,-23.628311,0.360001,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592400,4,0.000000,2.362831,2.362831,0.000000,14.393832,16.934300,0.063510,0.053983,7.700000,8.060000,0.102901,0.019380,0.019380,0.022772,1,0,2,7.000000,4,,,,69599,99065
5592419,0,0.076531,,20060510,0,99991231,76.55673808330,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,61.000507,-61.000507,0.000000,0.000000,0.000000,0.000000,4.670000,0.000000,0,,,,3,0,0,0,0,0,5592419,6,0.000000,6.100051,6.100051,0.000000,12.924681,21.353632,0.355398,0.215111,3.030000,7.700000,0.786340,0.077225,0.077225,0.114797,1,0,2,7.000000,4,,,,77439,69598
5592425,0,0.074124,,20060510,0,99991231,74.06924741720,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,50.358282,-50.358282,0.000000,0.000000,0.000000,0.000000,3.730000,0.000000,0,,,,3,0,0,0,0,0,5592425,3,0.000000,5.035828,5.035828,0.000000,13.439831,20.335623,0.330670,0.218540,3.480000,7.210000,0.323861,0.325592,0.325592,0.111186,0,1,2,7.000000,4,,,,85037,44449
5592448,0,0.085925,,20060510,0,99991231,85.92471868010,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,52.371423,-52.371423,0.000000,0.000000,0.000000,0.000000,4.500000,0.000000,0,,,,3,0,0,0,0,0,5592448,9,0.000000,5.237142,5.237142,0.000000,13.047097,20.529002,0.395144,0.251132,2.640000,7.140000,0.389357,0.090156,0.090156,0.128887,0,0,2,7.000000,4,,,,44668,124640
5592463,0,0.089653,,20060510,0,99991231,89.62962865030,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,52.772725,-52.772725,0.000000,0.000000,0.000000,0.000000,4.730000,0.000000,0,,,,3,0,0,0,0,0,5592463,10,0.000000,5.277273,5.277273,0.000000,12.951556,20.588551,0.415223,0.261202,2.680000,7.410000,0.409215,0.093772,0.093772,0.134480,0,0,2,7.000000,4,,,,44667,133472
5592475,0,0.090467,,20060510,0,99991231,90.45407323600,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,47.869593,-47.869593,0.000000,0.000000,4.330000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592475,8,0.000000,4.786959,4.786959,0.000000,13.211449,20.158621,0.410799,0.269227,2.890000,7.220000,0.247067,0.401108,0.401108,0.135700,0,1,2,7.000000,4,,,,35466,26270
5592481,0,0.090614,,20060510,0,99991231,90.59364547790,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,51.328104,-51.328104,0.000000,0.000000,0.000000,0.000000,4.650000,0.000000,0,,,,3,0,0,0,0,0,5592481,8,0.000000,5.132810,5.132810,0.000000,13.053124,20.505801,0.416423,0.265077,2.880000,7.530000,0.876158,0.095163,0.095163,0.135920,1,0,2,7.000000,4,,,,104945,26269
5592488,0,0.091313,,20060510,0,99991231,91.29338786420,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,57.506908,-57.506908,0.000000,0.000000,0.000000,0.000000,5.250000,0.000000,0,,,,3,0,0,0,0,0,5592488,10,0.000000,5.750691,5.750691,0.000000,12.711520,21.081461,0.430916,0.259830,2.810000,8.060000,0.443449,0.093279,0.093279,0.136970,0,0,2,7.000000,4,,,,104946,99065
5592957,0,0.032790,,20130701,0,99991231,32.78310432430,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,4.575523,-4.575523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5592957,4,0.000000,0.457552,0.457552,0.000000,14.709397,15.241492,0.133723,0.129055,2.660000,2.810000,0.011858,0.011444,0.011444,0.040332,0,0,1,1.500000,1,,,,115259,104946
5592984,0,0.034473,,20060510,0,99991231,34.43298105040,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,1.161676,-1.161676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592984,0,0.000000,0.116168,0.116168,0.000000,14.884196,15.020247,0.138804,0.137546,2.880000,2.920000,0.049830,0.049379,0.049379,0.051709,0,0,2,7.000000,4,,,,69589,69590
5592990,0,0.085879,,20060510,0,99991231,85.92297492000,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,58.657184,-58.657184,0.000000,0.000000,0.000000,0.000000,5.040000,0.000000,0,,,,3,0,0,0,0,0,5592990,8,0.000000,5.865718,5.865718,0.000000,12.802076,21.181928,0.402699,0.243386,2.660000,7.700000,0.421769,0.087375,0.087375,0.128818,0,0,2,7.000000,4,,,,115259,69599
5593003,0,0.035319,,20130701,0,99991231,35.36296855480,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-18.946375,18.946375,0.000000,0.670000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5593003,0,1.894638,0.000000,0.000000,1.894638,16.808099,14.580356,0.126235,0.145523,4.150000,3.480000,0.011194,0.028314,0.028314,0.043443,0,0,1,1.500000,1,,,,85036,85037
5592354,0,0.024842,,20060510,0,99991231,24.81456483640,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,7.656796,-7.656796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592354,2,0.000000,0.765680,0.765680,0.000000,14.643775,15.503689,0.101673,0.096034,7.220000,7.410000,0.036501,0.143076,0.143076,0.037264,0,1,2,7.000000,4,,,,26270,133472
5592360,0,0.040542,,20060510,0,99991231,40.53568510000,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-95.964835,95.964835,0.000000,0.000000,0.000000,0.000000,0.000000,3.890000,0,,,,3,0,0,0,0,0,5592360,2,8.000000,0.000000,0.000000,8.000000,22.919428,13.306001,0.106117,0.182785,11.300000,7.410000,0.038096,0.486273,0.486273,0.257849,0,1,2,7.000000,4,,,,84845,133472
5592348,0,0.017972,,20060510,0,99991231,17.90702926190,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-15.077877,15.077877,0.000000,0.270000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592348,2,1.507788,0.000000,0.000000,1.507788,16.162164,14.520884,0.066478,0.073991,7.410000,7.140000,0.023865,0.116446,0.116446,0.026957,0,1,2,7.000000,4,,,,133472,124640
5592341,0,0.015730,,20060510,0,99991231,15.82970126050,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-19.583436,19.583436,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592341,1,1.958344,0.000000,0.000000,1.958344,16.612342,14.500956,0.057173,0.065498,7.140000,6.830000,0.020525,0.104712,0.104712,0.023596,0,1,2,7.000000,4,,,,124640,26271
5592370,0,0.035254,,20060510,0,99991231,35.26985323710,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,91.863149,-91.863149,0.000000,0.000000,0.000000,0.000000,3.240000,0.000000,0,,,,3,0,0,0,0,0,5592370,4,0.000000,8.000000,8.000000,0.000000,13.403444,22.806238,0.157884,0.092790,8.060000,11.300000,0.413424,0.033312,0.033312,0.052881,1,0,2,7.000000,4,,,,99065,84845
5592379,0,0.025091,,20060510,0,99991231,25.18471639680,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-12.309069,12.309069,0.000000,0.310000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592379,3,1.230907,0.000000,0.000000,1.230907,15.947893,14.563216,0.094751,0.103760,7.530000,7.220000,0.141165,0.044380,0.044380,0.037636,1,0,2,7.000000,4,,,,26269,26270
5592385,0,0.016642,,20060510,0,99991231,16.56293313430,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-31.999176,31.999176,0.000000,0.530000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592385,4,3.199918,0.000000,0.000000,3.199918,17.786473,14.324755,0.055873,0.069375,8.060000,7.530000,0.083242,0.037096,0.037096,0.034199,1,0,2,7.000000,4,,,,99065,26269
5592391,0,0.029459,,20060510,0,99991231,29.51909546070,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,16.599417,-16.599417,0.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592391,3,0.000000,1.659942,1.659942,0.000000,14.525229,16.428511,0.121936,0.107809,7.210000,7.700000,0.192936,0.038704,0.038704,0.044188,1,0,2,7.000000,4,,,,44449,69598
9197130,0,0.018233,,,0,,18.23250018060,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,14.491000,14.491000,0.075492,0.075492,,,0.027102,0.027102,0.027102,0.000000,0,0,1,1.500000,1,,,,192966,69598
9197129,0,0.016224,,,0,,16.22422970831,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,14.491000,14.491000,0.067176,0.067176,,,0.024116,0.024116,0.024116,0.000000,0,0,1,1.500000,1,,,,192966,44449
5592407,0,0.006926,,20060510,0,99991231,6.86078953166,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592407,3,0.000000,0.000000,0.000000,-0.000000,14.498329,14.498329,0.028393,0.028393,7.700000,7.700000,0.042301,0.010193,0.010193,0.010389,1,0,2,7.000000,4,,,,69598,69599
5592920,0,0.028411,,20130701,0,99991231,28.34826060460,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-7.407863,7.407863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5592920,3,0.740786,0.000000,0.000000,0.740786,15.496225,14.651179,0.109762,0.116093,2.890000,2.680000,0.009733,0.010294,0.010294,0.034946,0,0,1,1.500000,1,,,,35466,44667
5592510,0,0.018918,,20130701,0,99991231,18.99622772210,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-2.105679,2.105679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5592510,3,0.210568,0.000000,0.000000,0.210568,14.854312,14.623955,0.076730,0.077939,2.680000,2.640000,0.006804,0.006911,0.006911,0.023269,0,0,1,1.500000,1,,,,44667,44668
5592908,0,0.008796,,20060510,0,99991231,8.80641243629,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-14.761956,14.761956,0.000000,0.130000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592908,2,1.476196,0.000000,0.000000,1.476196,16.021396,14.481677,0.032980,0.036486,2.770000,2.640000,0.011840,0.016089,0.016089,0.013194,0,0,2,7.000000,4,,,,84835,44668
5592951,0,0.012191,,20130701,0,99991231,12.23733978460,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,5.720211,-5.720211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5592951,2,0.000000,0.572021,0.572021,0.000000,14.552848,15.159297,0.050453,0.048435,2.810000,2.880000,0.004474,0.004295,0.004295,0.014995,0,0,1,1.500000,1,,,,104946,104945
5592975,0,0.012225,,20060510,0,99991231,12.23445024110,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,3.269453,-3.269453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592975,1,0.000000,0.326945,0.326945,0.000000,14.592813,14.939432,0.050303,0.049136,2.920000,2.960000,0.018059,0.017640,0.017640,0.018338,0,0,2,7.000000,4,,,,69590,119975
5592935,0,0.020100,,20130701,0,99991231,20.11268289410,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,0.497198,-0.497198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5592935,3,0.000000,0.049720,0.049720,0.000000,14.652352,14.707022,0.082360,0.082053,2.880000,2.890000,0.007303,0.007276,0.007276,0.024722,0,0,1,1.500000,1,,,,104945,35466
5592945,0,0.007318,,20060510,0,99991231,7.35967390590,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-10.870036,10.870036,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592945,2,1.087004,0.000000,0.000000,1.087004,15.615233,14.489316,0.028279,0.030476,2.960000,2.880000,0.042131,0.012781,0.012781,0.010976,1,0,2,7.000000,4,,,,119975,104945
5592969,0,0.006978,,20060510,0,99991231,7.00503283357,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-15.703015,15.703015,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5592969,2,1.570301,0.000000,0.000000,1.570301,16.093792,14.470060,0.026116,0.029046,2.920000,2.810000,0.009376,0.012958,0.012958,0.010466,0,0,2,7.000000,4,,,,69590,104946
5593023,0,0.038130,,20130701,0,99991231,38.07727864670,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-11.818073,11.818073,0.000000,0.450000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5593023,2,1.181807,0.000000,0.000000,1.181807,16.078553,14.672927,0.142092,0.155704,3.480000,3.030000,0.012600,0.024157,0.024157,0.046900,0,0,1,1.500000,1,,,,85037,77439
5593076,0,0.039129,,20060510,0,99991231,39.13985714080,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-12.519208,12.519208,0.000000,0.490000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593076,2,1.251921,0.000000,0.000000,1.251921,16.161347,14.665678,0.145309,0.160128,3.560000,3.070000,0.052166,0.068756,0.068756,0.058693,0,0,2,7.000000,4,,,,115153,129134
5593037,0,0.034399,,20060510,0,99991231,34.36608377410,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-19.204977,19.204977,0.000000,0.660000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593037,0,1.920498,0.000000,0.000000,1.920498,16.821970,14.573393,0.122576,0.141488,4.220000,3.560000,0.044005,0.065974,0.065974,0.051599,0,0,2,7.000000,4,,,,115152,115153
5593017,0,0.009887,,20060510,0,99991231,9.91118484364,0.00000000000,5.00000000000,,,,0,"Med",1,,,,"Mot",0,,0.000000,-8.071681,8.071681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593017,0,0.807168,0.000000,0.000000,0.807168,15.416295,14.569934,0.038574,0.040815,3.560000,3.480000,0.013848,0.060808,0.060808,0.014831,0,1,2,7.000000,4,,,,115153,85037
5593043,0,0.030855,,20130701,0,99991231,30.83795392040,0.00000000000,,,,,2,,,,,,"Mot",0,,0.000000,-11.998198,11.998198,0.000000,0.370000,0.000000,0.000000,0.000000,0.000000,2,"Skeppsbron - södergående",,,2,0,1,0,0,0,5593043,2,1.199820,0.000000,0.000000,1.199820,16.009675,14.626056,0.115572,0.126506,3.030000,2.660000,0.010248,0.019728,0.019728,0.037951,0,0,1,1.500000,1,,,,77439,115259
5593067,0,0.032265,,20060510,0,99991231,32.29478892120,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-5.883297,5.883297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593067,2,0.588330,0.000000,0.000000,0.588330,15.416279,14.733538,0.125691,0.131515,3.070000,2.880000,0.045123,0.047214,0.047214,0.048398,0,0,2,7.000000,4,,,,129134,69589
5593054,0,0.009451,,20060510,0,99991231,9.41404233076,0.00000000000,,5.00000000000,,,0,"Mot",-1,,,,"Med",0,,0.000000,-4.248968,4.248968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593054,2,0.424897,0.000000,0.000000,0.424897,14.978440,14.533969,0.037710,0.038864,3.070000,3.030000,0.056183,0.013952,0.013952,0.014176,1,0,2,7.000000,4,,,,129134,77439
5593061,0,0.006511,,20060510,0,99991231,6.47973926955,0.00000000000,5.00000000000,5.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-33.951988,33.951988,0.000000,0.220000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593061,1,3.395199,0.000000,0.000000,3.395199,17.935560,14.433757,0.021677,0.026936,2.880000,2.660000,0.007782,0.014730,0.014730,0.013381,0,0,2,7.000000,4,,,,69589,115259
5593944,0,0.092074,,20160803,0,99991231,92.11191195390,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,2.279836,-2.279836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,"Skeppsbron -Norrgående",,,3,0,0,0,0,0,5593944,1,0.000000,0.227984,0.227984,0.000000,15.466343,15.799099,0.357338,0.349812,2.580000,2.790000,0.128284,0.125583,0.125583,0.138111,0,0,2,7.000000,4,,,,35482,159841
5593905,0,0.154182,,20060510,0,99991231,154.17753136200,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-2.334970,2.334970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593905,1,0.233497,0.000000,0.000000,0.233497,16.549394,16.136130,0.558972,0.573288,2.540000,2.180000,0.200671,0.205810,0.205810,0.231272,0,0,2,7.000000,4,,,,124642,35483
5593923,0,0.003530,,20060510,0,99991231,3.53762462680,0.00000000000,50.00000000000,50.00000000000,,,0,"Med och mot",0,,,,,0,,0.000000,-11.307011,11.307011,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0,,,,3,0,0,0,0,0,5593923,0,1.130701,0.000000,0.000000,1.130701,15.663022,14.513452,0.013552,0.014625,2.580000,2.540000,0.004865,0.006170,0.006170,0.005294,0,0,2,7.000000,4,,,,35482,124642
